"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"CA0707598","CAMINO MOBILEHOME","Region 9","California","Community water system","210","-","-","2","9","25"
"CA0707588","BIG OAK MOBILE HOME PARK WATER","Region 9","California","Community water system","156","-","-","4","9","18"
"CA0707501","ANGLER S RANCH #3","Region 9","California","Community water system","60","-","-","2","5","2"
"CA5000217","FAITH HOME TEEN RANCH","Region 9","California","Community water system","50","-","-","3","23","8"
"CA5000090","RIVERVIEW MOBILE HOME ESTATES","Region 9","California","Community water system","250","-","-","16","6","64"
"CA0707523","FLAMINGO MOBILE MANOR","Region 9","California","Community water system","200","-","-","3","12","14"
"CA5800823","COUNTRY AIR MOBILE HOME PARK","Region 9","California","Community water system","100","-","-","4","6","2"
"CA5800863","FELLOWSHIP OF FRIENDS","Region 9","California","Community water system","325","-","-","5","2","3"
"CA1600002","EL DORADO MOBILE PARK","Region 9","California","Community water system","400","-","-","7","8","12"
"CA3301690","TWIN PINES BOYS RANCH","Region 9","California","Community water system","70","-","-","8","35","12"
"CA0310002","AWA, IONE","Region 9","California","Community water system","6,919","JACKSON","-","5","8","18"
"CA0310003","AWA, SUTTER CREEK","Region 9","California","Community water system","5,084","-","-","3","6","28"
"CA0300062","HOPE FOUNDATION/MORIAH HEIGHTS","Region 9","California","Community water system","30","-","-","5","12","27"
"CA1000410","ADKINS RENTALS","Region 9","California","Community water system","40","-","-","2","56","9"
"CA1500413","TEJON RANCH MAIN HEADQUARTERS","Region 9","California","Community water system","84","-","-","2","11","5"
"CA5800803","LOMA RICA WATER COMPANY","Region 9","California","Community water system","200","-","-","5","27","8"
"CA1900541","WESTERN SKIES MOBILE HOME PARK","Region 9","California","Community water system","198","-","-","11","5","11"
"CA5201140","ANTOINETTE MUTUAL WATER CO","Region 9","California","Community water system","25","-","-","2","3","1"
"CA5200562","SKY VIEW COUNTY WATER","Region 9","California","Community water system","160","-","-","3","11","1"
"CA5200512","BEND MOBILEHOME & RV PARK","Region 9","California","Community water system","44","-","-","5","10","2"
"CA1907014","NORTH TRAILS MUTUAL WATER COMPANY","Region 9","California","Community water system","100","-","-","21","2","8"
"CA5200575","RANCHO COLORADO WS","Region 9","California","Community water system","36","-","-","2","10","5"
"CA5601134","ELKINS RANCH","Region 9","California","Community water system","150","-","-","3","12","15"
"CA2600621","WHITE MOUNTAIN MUTUAL WATER COMPANY","Region 9","California","Community water system","50","-","-","2","3","7"
"CA0202504","MARKLEEVILLE WATER CO.","Region 9","California","Community water system","25","-","-","4","28","0"
"CA3400191","ELEVEN OAKS MOBILE HOME COMMUNITY","Region 9","California","Community water system","262","-","-","4","5","18"
"CA3301040","BERMUDA PALMS MOBILE ESTATES","Region 9","California","Community water system","300","-","-","3","14","6"
"CA4200702","VIEJA MUTUAL WATER CO.","Region 9","California","Community water system","75","-","-","4","2","5"
"CA4200618","MIDLAND SCHOOL CORPORATION","Region 9","California","Community water system","150","-","-","7","12","7"
"CA4200851","ROLLING HILLS WATER ASSN.","Region 9","California","Community water system","66","-","-","6","14","8"
"CA2900523","WASHINGTON WATER DISTRICT","Region 9","California","Community water system","330","-","-","4","31","15"
"CA3301283","GLEN EDEN SUN CLUB","Region 9","California","Community water system","200","-","-","10","16","10"
"CA4200505","CACHUMA VILLAGE","Region 9","California","Community water system","60","-","-","4","6","8"
"CA0500068","DUNROVIN MOBILE HOME VILLAGE","Region 9","California","Community water system","99","-","-","7","23","7"
"CA1510025","STALLION SPRINGS CSD","Region 9","California","Community water system","2,488","-","-","30","7","14"
"CA1700561","BLUE LAKES IMPROVEMENT CLUB","Region 9","California","Community water system","70","-","-","3","2","4"
"CA3400135","KORTHS PIRATES LAIR","Region 9","California","Community water system","150","-","-","3","31","13"
"CA2900529","GOLD COUNTRY HOME PARK - WATER SYSTEM","Region 9","California","Community water system","60","-","-","7","16","8"
"CA0202503","WOODFORDS MUTUAL WATER COMPANY","Region 9","California","Community water system","50","-","-","3","4","0"
"CA0707623","WILCOX STATION RANCH","Region 9","California","Community water system","90","-","-","3","11","9"
"CA0707517","COLONIA SANTA MARIA","Region 9","California","Community water system","32","-","-","2","9","25"
"CA0707576","PLEASANTIMES MUTUAL WATER CO","Region 9","California","Community water system","380","-","-","6","6","39"
"CA0707556","SANDMOUND MUTUAL","Region 9","California","Community water system","160","-","-","5","5","25"
"CA0707613","WILLOW MOBILE HOME PARK","Region 9","California","Community water system","350","-","-","4","6","43"
"CA5000099","DEL RIO EAST HOA WATER SYSTEM","Region 9","California","Community water system","110","-","-","5","12","24"
"CA1900100","METTLER VALLEY MUTUAL","Region 9","California","Community water system","135","-","-","19","17","7"
"CA3103836","HIDDEN VALLEY COMMUNITY ASSOCIATION","Region 9","California","Community water system","499","-","-","2","2","7"
"CA4200703","EL CAPITAN MUTUAL WATER CO","Region 9","California","Community water system","135","-","-","13","8","7"
"CA2900541","CHRISTIAN ENCOUNTER MINISTRIES","Region 9","California","Community water system","35","-","-","2","15","10"
"CA3301877","BLOCK 77 WATER COMPANY","Region 9","California","Community water system","50","-","-","4","5","9"
"CA4200633","LINGATE MUTUAL WATER CO","Region 9","California","Community water system","55","-","-","2","6","7"
"CA4200531","RANCHO MARCELINO WATER & SERV.","Region 9","California","Community water system","240","-","-","5","3","14"
"CA4200514","CUYAMA MUTUAL WATER CO.","Region 9","California","Community water system","65","-","-","4","49","9"
"CA3301541","RECHE CANYON MUTUAL WATER CO.","Region 9","California","Community water system","150","-","-","7","22","10"
"CA5301201","SEYMOUR'S MUTUAL WATER SYSTEM","Region 9","California","Community water system","25","-","-","3","14","6"
"CA1500485","ANTELOPE VALLEY MOBILE ESTATES","Region 9","California","Community water system","60","-","-","3","10","4"
"CA3400181","LAGUNA DEL SOL INC","Region 9","California","Community water system","470","-","-","3","1","22"
"CA2702405","JENSEN MHP WS","Region 9","California","Community water system","56","-","-","5","26","15"
"CA5000055","OLIVE LANE MOBILEHOME PARK","Region 9","California","Community water system","153","-","-","10","3","20"
"CA5000408","WESTLEY CSD","Region 9","California","Community water system","70","-","-","5","5","7"
"CA5000077","CERES WEST MHP","Region 9","California","Community water system","161","-","-","2","39","10"
"CA4900673","ATHENA TERRACE MUTUAL WATER COMPANY","Region 9","California","Community water system","74","-","-","4","17","2"
"CA1900785","MITCHELL'S AVENUE E MOBILE HOME PARK","Region 9","California","Community water system","28","-","-","7","11","8"
"CA3100023","AUBURN MOBILE HOME VILLAGE","Region 9","California","Community water system","59","-","-","3","12","39"
"CA5200560","MIRA MONTE WATER CO.","Region 9","California","Community water system","88","-","-","3","15","3"
"CA5200502","LAS FLORES WATER WORKS","Region 9","California","Community water system","107","-","-","2","20","6"
"CA5200012","VISTA GRANDE WATER SYSTEM","Region 9","California","Community water system","400","-","-","4","12","5"
"CA5200864","R-WILD HORSE RANCH","Region 9","California","Community water system","55","-","-","5","2","1"
"CA5800820","RIVER HIGHLANDS CSD","Region 9","California","Community water system","200","-","-","4","5","5"
"CA5200570","SURREY VILLAGE WATER CO. INC.","Region 9","California","Community water system","145","-","-","3","6","5"
"CA1900599","VALHALLA WATER ASSOCIATION","Region 9","California","Community water system","25","-","-","7","15","12"
"CA4410014","SAN LORENZO VALLEY WATER DIST","Region 9","California","Community water system","21,145","-","-","50","6","23"
"CA4410002","SLVWD - FELTON WATER SYSTEM","Region 9","California","Community water system","4,340","-","-","12","8","23"
"CA4410015","SLVWD-LOMPICO","Region 9","California","Community water system","1,300","-","-","17","21","19"
"CA4300997","NASA AMES RESEARCH CENTER","Region 9","California","Community water system","5,300","-","-","2","2","1"
"CA1910127","COVINA-CITY, WATER DEPT.","Region 9","California","Community water system","33,300","COVINA","-","8","3","9"
"CA3500900","ASHFORD HIGHLANDS MWC","Region 9","California","Community water system","85","-","-","6","10","4"
"CA1510038","BEAR VALLEY CSD","Region 9","California","Community water system","6,157","-","-","88","11","10"
"CA2710017","MARINA COAST WATER DISTRICT","Region 9","California","Community water system","31,218","-","-","56","4","16"
"CA1500401","METTLER COUNTY WATER DISTRICT","Region 9","California","Community water system","157","-","-","11","15","8"
"CA3110036","NORTH TAHOE PUD - DOLLAR COVE","Region 9","California","Community water system","800","-","-","6","2","5"
"CA4300522","LAKE CANYON MUTUAL WATER COMPANY","Region 9","California","Community water system","125","-","-","5","48","10"
"CA3110023","NORTH TAHOE PUD - CARNELIAN WOODS","Region 9","California","Community water system","524","-","-","2","2","5"
"CA3110001","NORTH TAHOE PUD - MAIN","Region 9","California","Community water system","5,000","-","-","11","5","12"
"CA4510009","SHASTA FOREST VILLAGE M.W.C.","Region 9","California","Community water system","750","-","-","4","2","6"
"CA2210906","MARIPOSA PINES MUTUAL","Region 9","California","Community water system","284","-","-","9","6","5"
"CA3100061","SIERRA MEADOWS APARTMENT","Region 9","California","Community water system","52","-","-","3","32","5"
"CA5200510","SNUG HARBOR MOBILE VILLAGE","Region 9","California","Community water system","114","-","-","5","8","0"
"CA1900741","YOUNG-NAK PRESBYTERIAN CHURCH","Region 9","California","Community water system","115","-","-","15","15","17"
"CA3100019","NORTH EDEN VALLEY","Region 9","California","Community water system","52","-","-","7","31","5"
"CA5200508","RIO VISTA MOBILE HOME PARK","Region 9","California","Community water system","198","-","-","3","9","1"
"CA3100014","BAKER RANCH WATER COMPANY","Region 9","California","Community water system","150","-","-","4","6","14"
"CA1900717","CASA DULCE ESTATES","Region 9","California","Community water system","28","-","-","10","5","7"
"CA5200527","HUNTER'S FISHING RESORT","Region 9","California","Community water system","50","-","-","7","8","0"
"CA1900555","LOS ANGELES, CITY OF - POWER PLANT #1","Region 9","California","Community water system","20","SAUGUS","-","3","6","12"
"CA3400217","HOMETOWN COLONIAL ESTATES LLC","Region 9","California","Community water system","438","-","-","4","5","17"
"CA3400192","TUNNEL TRAILER PARK","Region 9","California","Community water system","44","-","-","2","2","17"
"CA1210011","REDWAY C.S.D.","Region 9","California","Community water system","1,500","-","-","5","3","12"
"CA1210010","SCOTIA, TOWN OF,  LLC","Region 9","California","Community water system","850","-","-","3","4","10"
"CA3500510","MCMAHON ROAD MUTUAL WATER COMPANY","Region 9","California","Community water system","102","-","-","3","24","7"
"CA1900542","LOS ANGELES, CITY OF - POWER PLANT #2","Region 9","California","Community water system","32","SAUGUS","-","3","6","14"
"CA1910003","CITY OF ARCADIA","Region 9","California","Community water system","57,639","ARCADIA","-","62","8","36"
"CA1502449","CYPRESS CANYON WATER SYSTEM","Region 9","California","Community water system","50","-","-","3","29","5"
"CA4310005","CITY OF MILPITAS","Region 9","California","Community water system","72,606","MILPITAS","-","9","3","14"
"CA1503536","GLENNVILLE MUTUAL WATER COMPANY","Region 9","California","Community water system","55","-","-","3","0","6"
"CA3710034","OTAY WATER DISTRICT","Region 9","California","Community water system","213,000","-","-","33","0","13"
"CA5403038","SPRINGVILLE WATER CO","Region 9","California","Community water system","50","-","-","4","0","1"
"CA3500904","HOLLISTER RANCH ESTATES","Region 9","California","Community water system","150","-","-","3","12","6"
"CA1910090","MONROVIA-CITY, WATER DEPT.","Region 9","California","Community water system","37,406","MONROVIA","-","14","0","21"
"CA3301775","HIGH VALLEYS WATER DISTRICT","Region 9","California","Community water system","499","-","-","8","24","11"
"CA5303002","INDIAN CREEK TRAILER PARK","Region 9","California","Community water system","35","-","-","5","2","14"
"CA5301003","LEWISTON PARK MWC","Region 9","California","Community water system","450","-","-","19","2","9"
"CA5304502","SALYER HEIGHTS W.S., INC","Region 9","California","Community water system","82","-","-","3","9","11"
"CA5800805","LAKE FRANCIS MUTUAL WATER COMPANY","Region 9","California","Community water system","60","-","-","11","4","4"
"CA0706004","OAKLEY MUTUAL WATER COMPANY","Region 9","California","Community water system","170","-","-","18","2","7"
"CA3100069","AUBURN RIDGE WOODS","Region 9","California","Community water system","131","-","-","5","5","24"
